participantId,householdSize,haveKids,age,educationLevel,interestGroup,joviality,educationScale,amount_sum,amount_count,Wage_sum,Wage_count,Education_sum,Education_count,Food_sum,Food_count,Food_mean,Recreation_sum,Recreation_count,Recreation_mean,Shelter_sum,Shelter_mean,Shelter_count,apartmentId,rentalCost,loc_apart,bd_apart,employerId,loc_job,bd_job,pubs_count,resto_count,sent_message,last_activity
818,3,1,22,HighSchoolOrCollege,F,0.758474429,2,2437.2233931987585,23,2583.872837849256,7,-76.01075910727982,2.0,-70.63868554321759,14,-5.0456203959441135,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1332,POINT (-749.8180735661666 5847.491401868583),584.0,0.0,14,0.0,2022-03-05 08:15:00+00:00
819,3,1,18,Graduate,C,0.283066289,4,54500.92539234375,1937,78484.83493334569,645,-1458.2962215809964,16.0,-3810.60665341899,929,-4.101837086565113,-5800.17212074328,331.0,-17.523178612517462,-12914.834545258675,-807.1771590786672,16.0,576,807.18,POINT (-1344.716090820415 3889.9316368179843),223.0,396,POINT (868.902110395577 4390.34074468453),590.0,331.0,464,5963.0,2023-05-25 00:00:00+00:00
820,3,1,44,Bachelors,E,0.065357535,3,47760.328423714906,1612,65816.28761463644,643,-204.99912029105582,16.0,-4417.7558876919575,900,-4.9086176529910635,-497.2525111677244,37.0,-13.439257058587145,-12935.951671770797,-808.4969794856748,16.0,672,808.5,POINT (-1004.6554635101361 3073.949548440335),811.0,401,POINT (-1674.8630003427375 1638.1520588255166),623.0,37.0,446,2489.0,2023-05-25 00:00:00+00:00
821,3,1,35,HighSchoolOrCollege,H,0.053564289,2,17999.000763821718,1867,38294.368797746196,645,-204.99912029105582,16.0,-3916.059720795465,919,-4.261218412182226,-3230.8612849246674,271.0,-11.921997361345635,-12943.447907913293,-808.9654942445808,16.0,56,808.97,POINT (1810.3718590599055 5143.560776617284),764.0,866,POINT (-1496.9713369216481 4493.171613333192),578.0,271.0,459,3215.0,2023-05-25 00:00:00+00:00
822,3,1,57,HighSchoolOrCollege,B,0.202769644,2,12476.821083627046,1840,37631.06746863715,323,-204.99912029105582,16.0,-3680.049115348599,899,-4.093491785704782,-8306.065653832475,586.0,-14.174173470703881,-12963.132495537973,-810.1957809711233,16.0,166,810.2,POINT (618.624018010996 419.60786747728764),564.0,842,POINT (-692.7127197082955 5040.3388326223985),773.0,586.0,309,3598.0,2023-05-25 00:00:00+00:00
823,3,1,22,Graduate,A,0.269842118,4,56844.84368026579,1901,77997.99881939557,645,-204.99912029105582,16.0,-3844.663449412761,919,-4.183529324714647,-4126.07235729242,305.0,-13.528106089483344,-12977.420212133537,-811.088763258346,16.0,176,811.09,POINT (1749.5557672904667 5173.115168698089),469.0,421,POINT (813.0476801480482 4199.837241599387),479.0,305.0,474,6352.0,2023-05-25 00:00:00+00:00
824,3,1,40,Low,E,0.904248183,1,2124.756413862828,23,2331.1038033227856,10,-146.3957042946229,2.0,-59.95168516533456,11,-5.450153196848596,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1744,POINT (-3588.3242190090755 6798.416765323038),187.0,0.0,11,1.0,2022-03-05 07:30:00+00:00
825,3,1,26,HighSchoolOrCollege,H,0.780884351,2,2304.4742138621095,24,2454.54892224977,9,-76.01075910727982,2.0,-74.06394928038053,13,-5.697226867721579,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1548,0,0.0,0.0,13,7.0,2022-03-05 06:20:00+00:00
826,3,1,28,Graduate,J,0.610736625,4,51096.354763140356,2381,76540.58075761101,645,-1171.1656343569832,16.0,-6299.261428938039,1360,-4.6318098742191465,-4534.992362350891,344.0,-13.183117332415382,-13438.806568824737,-839.9254105515461,16.0,1470,839.93,POINT (-4574.579557760531 7091.464803636176),288.0,1765,POINT (-3556.8182888817087 6705.3104479782905),277.0,344.0,518,11877.0,2023-05-25 00:00:00+00:00
827,3,1,38,HighSchoolOrCollege,G,0.97254096,2,2541.070526533163,29,2692.244264189668,11,-76.01075910727982,2.0,-75.16297854922513,16,-4.697686159326571,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,438,POINT (2130.281249848629 4828.020411811667),972.0,0.0,16,1.0,2022-03-05 06:15:00+00:00
828,3,1,27,HighSchoolOrCollege,A,0.813680504,2,2564.513432303406,17,2748.5115373562376,8,-146.3957042946229,2.0,-37.60240075820866,7,-5.371771536886952,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,856,POINT (-468.02948129574554 4846.264154979615),121.0,0.0,7,0.0,2022-03-04 22:40:00+00:00
829,3,1,26,HighSchoolOrCollege,B,0.280151127,2,18365.993336837924,1746,38167.27398984521,645,-204.99912029105582,16.0,-4464.609490784936,929,-4.805822917960103,-2154.251829797759,140.0,-15.387513069983992,-12977.420212133537,-811.088763258346,16.0,178,811.09,POINT (1749.5557672904667 5318.390261574644),469.0,417,POINT (-903.1271422325927 1570.7679946298354),315.0,140.0,455,5371.0,2023-05-25 00:00:00+00:00
830,3,1,57,Bachelors,G,0.152431791,3,43616.23965065424,1567,64452.023114373354,324,-204.99912029105582,16.0,-3941.3350177355983,900,-4.379261130817332,-3667.7925299488966,311.0,-11.793545112375874,-13021.656795743562,-813.8535497339726,16.0,326,813.85,POINT (1236.8571929820146 3223.993525125278),24.0,416,POINT (507.31810222892034 1381.6774426214972),493.0,311.0,306,5166.0,2023-05-25 00:00:00+00:00
831,3,1,55,Low,H,0.60769828,1,2301.4754994569894,24,2516.1527906781193,9,-146.3957042946229,2.0,-68.28158692650683,13,-5.252429763577449,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1305,POINT (-416.1482587338951 5854.826833733975),64.0,0.0,13,4.0,2022-03-05 08:05:00+00:00
832,2,0,47,Low,G,0.249719036,1,2457.782797317582,16,2503.5555796217977,7,0.0,0.0,-45.772782304215575,9,-5.085864700468397,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1281,POINT (-250.10250760487784 4857.0064836405545),580.0,0.0,9,0.0,2022-03-05 07:50:00+00:00
833,2,0,22,HighSchoolOrCollege,D,0.139770688,2,18448.6275759325,1741,38132.2030522894,646,0.0,0.0,-3959.873987438069,935,-4.23515934485355,-2701.893914617278,144.0,-18.76315218484221,-13021.80757430155,-813.8629733938469,16.0,552,813.86,POINT (-528.2968919760641 4692.663312867456),451.0,421,POINT (813.0476801480482 4199.837241599387),479.0,144.0,447,3434.0,2023-05-25 00:00:00+00:00
834,2,0,24,HighSchoolOrCollege,F,0.408977137,2,2760.167027695444,22,2827.666098093686,9,0.0,0.0,-67.49907039824157,13,-5.192236184480121,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1768,POINT (-3837.722151176433 6367.922072582076),627.0,0.0,13,0.0,2022-03-05 08:05:00+00:00
835,2,0,49,Bachelors,D,0.957400017,3,29623.16046433354,1828,58678.67620876503,327,0.0,0.0,-4711.747922990105,900,-5.235275469989005,-9512.501924421906,585.0,-16.260687050293857,-14831.265897019479,-926.9541185637174,16.0,1456,926.95,POINT (-3958.4276880307434 5655.636275798803),300.0,1779,POINT (-4024.211498692567 5693.927626980997),175.0,585.0,264,16071.0,2023-05-25 00:00:00+00:00
836,2,0,53,HighSchoolOrCollege,A,0.201801545,2,12913.293801494054,2005,37484.529176740194,646,0.0,0.0,-4275.125379779731,921,-4.64182994547202,-7274.302421164861,422.0,-17.237683462475974,-13021.80757430155,-813.8629733938469,16.0,678,813.86,POINT (-1472.3230756694177 2683.7530180975455),539.0,430,POINT (707.1111664944394 2001.4772026036535),304.0,422.0,472,4877.0,2023-05-25 00:00:00+00:00
837,2,0,49,HighSchoolOrCollege,F,0.048428984,2,14250.241444761372,2062,37458.700974004954,645,0.0,0.0,-4403.4774963304435,900,-4.892752773700493,-5759.617212339107,501.0,-11.49624194079662,-13045.364820574028,-815.3353012858768,16.0,221,815.34,POINT (-1328.614452264042 2191.428689360829),122.0,845,POINT (-2363.1419320065197 2673.8808116595965),373.0,501.0,464,1143.0,2023-05-25 00:00:00+00:00
838,2,0,52,Bachelors,E,0.221489156,3,40600.64121429946,1929,64383.493747910274,324,0.0,0.0,-5106.075383917958,1222,-4.178457760980326,-5620.973064834899,367.0,-15.31600290145749,-13055.804084857957,-815.9877553036223,16.0,351,815.99,POINT (669.5108365380436 3276.917186613041),473.0,874,POINT (-1985.985052430187 4683.882031145004),567.0,367.0,135,4340.0,2023-05-25 00:00:00+00:00
839,2,0,29,Low,G,0.980908737,1,2188.1104262537738,16,2252.71396181677,5,0.0,0.0,-64.6035355629962,11,-5.873048687545109,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1317,POINT (-2616.4800271638437 6541.191811600034),588.0,0.0,11,0.0,2022-03-05 06:25:00+00:00
840,2,0,47,Bachelors,E,0.469113963,3,36428.024725005555,2516,63107.5644243228,641,0.0,0.0,-6194.004994101108,1320,-4.692428025834173,-7046.728136391403,539.0,-13.073707117609281,-13438.806568824737,-839.9254105515461,16.0,1616,839.93,POINT (-4588.788594815711 7076.2404077290485),288.0,1782,POINT (-3205.791803054025 7158.9906355191815),213.0,539.0,679,7548.0,2023-05-25 00:00:00+00:00
841,2,0,57,Graduate,G,0.655361489,4,46800.11128550682,2703,74052.14712798073,645,0.0,0.0,-6337.428176936312,1331,-4.7614035889829545,-7475.801096712865,711.0,-10.514488181030751,-13438.806568824737,-839.9254105515461,16.0,1666,839.93,POINT (-3193.7051580358593 7829.905391589771),733.0,1767,POINT (-3972.0306074440496 5494.63962663673),285.0,711.0,706,9774.0,2023-05-25 00:00:00+00:00
842,2,0,39,HighSchoolOrCollege,H,0.636640992,2,2358.2423140228916,22,2427.1205890228357,9,0.0,0.0,-68.87827499994428,13,-5.29832884614956,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1797,POINT (-3759.480918044369 5179.602735764589),949.0,0.0,13,4.0,2022-03-05 07:10:00+00:00
843,2,0,59,Bachelors,H,0.683850663,3,24039.978666522882,1978,48534.49013091369,645,0.0,0.0,-4533.095943939027,900,-5.036773271043364,-6652.989653700833,417.0,-15.954411639570342,-13308.425866750948,-831.7766166719342,16.0,1135,831.78,POINT (-3622.6363633423503 5693.356429971683),358.0,1792,POINT (-3833.6935285901764 5804.401063149466),877.0,417.0,430,12053.0,2023-05-25 00:00:00+00:00
844,2,0,46,Bachelors,H,0.659909909,3,37442.96455912195,2529,63573.489824516386,645,0.0,0.0,-6606.100140092006,1340,-4.929925477680602,-6085.618556477685,528.0,-11.525792720601677,-13438.806568824737,-839.9254105515461,16.0,1670,839.93,POINT (-4574.579557760531 7091.464803636176),288.0,1764,POINT (-3233.0731689874065 6116.185085735686),932.0,528.0,711,9890.0,2023-05-25 00:00:00+00:00
845,2,0,40,HighSchoolOrCollege,G,0.234712133,2,18458.44557811876,1715,37232.482531887785,645,0.0,0.0,-4343.848334800907,942,-4.611303964756801,-1350.8514941738424,112.0,-12.061174055123592,-13079.337124794272,-817.458570299642,16.0,53,817.46,POINT (-2025.813803104962 1958.7809422263379),217.0,405,POINT (1535.4111740520664 4021.741043075247),982.0,112.0,443,4271.0,2023-05-25 00:00:00+00:00
846,2,0,44,Low,J,0.247843267,1,2358.953504794487,14,2409.84161808644,5,0.0,0.0,-50.88811329195343,9,-5.654234810217048,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,646,0,0.0,0.0,9,4.0,2022-03-05 05:50:00+00:00
847,2,0,28,HighSchoolOrCollege,H,0.948917655,2,2478.5503791728784,22,2552.3846513584845,9,0.0,0.0,-73.83427218560625,13,-5.679559398892788,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1764,POINT (-3233.0731689874065 6116.185085735686),932.0,0.0,13,7.0,2022-03-05 08:05:00+00:00
848,2,0,34,Graduate,B,0.633519504,4,48949.6789733754,2465,74505.04657772672,645,0.0,0.0,-6410.616952659509,1330,-4.820012746360533,-5686.75011550748,474.0,-11.997363112884978,-13458.000536184345,-841.1250335115216,16.0,1432,841.13,POINT (-4130.202984857153 6891.30453948321),565.0,1768,POINT (-3837.722151176433 6367.922072582076),627.0,474.0,683,10938.0,2023-05-25 00:00:00+00:00
849,2,0,30,Bachelors,I,0.828259584,3,24901.640361998594,1815,51433.46104406793,324,0.0,0.0,-4040.045308348423,900,-4.4889392314982475,-10130.615170900377,574.0,-17.649155350000658,-12361.160202820542,-772.5725126762838,16.0,1044,825.85,POINT (-667.0948413013051 6006.316308944972),978.0,1319,POINT (-3366.855921141151 5307.883074335268),410.0,574.0,267,16549.0,2023-05-25 00:00:00+00:00
850,2,0,57,Bachelors,C,0.631431974,3,35219.55613779426,1791,60624.03660719827,324,0.0,0.0,-4217.366688874477,900,-4.685962987638308,-7729.113244345188,551.0,-14.0274287556174,-13458.000536184345,-841.1250335115216,16.0,1469,841.13,POINT (-4130.202984857153 6891.30453948321),565.0,1740,POINT (-3819.3395451914357 5136.905970442903),206.0,551.0,274,11616.0,2023-05-25 00:00:00+00:00
851,2,0,19,Graduate,D,0.677712189,4,29537.887130583775,2533,64146.40672738165,645,0.0,0.0,-6737.498141996119,1329,-5.0695998058661536,-7426.710163808871,543.0,-13.677182622115783,-20444.31129099288,-1277.769455687055,16.0,1400,1277.77,POINT (-4052.8109206458794 5505.969150083777),896.0,1790,POINT (-3927.9102395808727 5570.155155320008),285.0,543.0,667,11134.0,2023-05-25 00:00:00+00:00
852,2,0,50,HighSchoolOrCollege,F,0.30005276,2,12727.90257917568,2044,37108.69074867349,645,0.0,0.0,-3873.7055667763066,900,-4.304117296418118,-7409.587867050899,483.0,-15.340761629504968,-13097.494735670609,-818.593420979413,16.0,1127,818.59,POINT (-1683.4605388305554 5609.313712228895),203.0,887,POINT (-1590.604526018032 4166.9915883892645),339.0,483.0,472,5561.0,2023-05-25 00:00:00+00:00
853,2,0,33,HighSchoolOrCollege,H,0.42856627,2,2653.453259588594,21,2715.5815082774466,9,0.0,0.0,-62.1282486888527,12,-5.177354057404392,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1735,POINT (-3837.636675203619 5492.86911075103),749.0,0.0,12,3.0,2022-03-04 22:05:00+00:00
854,2,0,28,Bachelors,B,0.042899175,3,39612.59945161984,1995,63551.70834511879,645,0.0,0.0,-4348.739594861216,923,-4.711527188365348,-6488.185803176371,411.0,-15.786340153713798,-13102.183495461359,-818.8864684663349,16.0,46,818.89,POINT (332.4271144442423 799.1239162888926),553.0,873,POINT (-2000.3032213302695 4184.061539506543),446.0,411.0,467,1504.0,2023-05-24 20:35:00+00:00
855,2,0,56,HighSchoolOrCollege,A,0.547588054,2,2644.1461723417474,21,2705.9676100974066,9,0.0,0.0,-61.82143775565905,12,-5.151786479638254,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1765,POINT (-3556.8182888817087 6705.3104479782905),277.0,0.0,12,3.0,2022-03-04 21:20:00+00:00
856,2,0,38,HighSchoolOrCollege,J,0.370060753,2,2602.961834185734,14,2647.710360479674,6,0.0,0.0,-44.748526293939904,8,-5.593565786742488,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1747,POINT (-3697.997083892924 5406.876829329331),37.0,0.0,8,1.0,2022-03-04 18:35:00+00:00
857,2,0,57,Bachelors,H,0.853049624,3,19495.01869557712,2557,48648.58230095328,666,0.0,0.0,-6688.7619973555065,1301,-5.141246731249429,-8509.388078789147,574.0,-14.824717907298165,-13955.413529231511,-872.2133455769695,16.0,1393,872.21,POINT (-4138.639971743418 5464.111535592655),896.0,1743,POINT (-3748.3766341391333 5264.252683412442),808.0,574.0,608,12672.0,2023-05-25 00:00:00+00:00
858,2,0,31,HighSchoolOrCollege,J,0.87924161,2,2277.735753611455,23,2349.095079793728,10,0.0,0.0,-71.35932618227294,13,-5.489178937097918,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1327,POINT (-671.8639094966109 5917.381045442618),680.0,0.0,13,0.0,2022-03-05 06:45:00+00:00
859,2,0,60,HighSchoolOrCollege,B,0.7135266,2,2779.3434212837988,18,2826.8390114296944,9,0.0,0.0,-47.49559014589541,9,-5.277287793988379,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1516,0,0.0,0.0,9,0.0,2022-03-05 06:00:00+00:00
860,2,0,29,HighSchoolOrCollege,D,0.839802108,2,2293.1859432228107,23,2374.2302131515526,9,0.0,0.0,-81.04426992874204,14,-5.788876423481574,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1792,POINT (-3833.6935285901764 5804.401063149466),877.0,0.0,14,6.0,2022-03-05 08:10:00+00:00
861,2,0,59,Bachelors,H,0.332054621,3,38698.340226028056,2206,60860.799895961514,645,0.0,0.0,-6564.839063006567,1350,-4.862843750375235,-2139.620070742546,195.0,-10.972410619192544,-13458.000536184345,-841.1250335115216,16.0,1501,841.13,POINT (-3867.6898916994483 7163.711898319493),687.0,1749,POINT (-3221.2402871851464 6153.955275915399),932.0,195.0,695,7188.0,2023-05-25 00:00:00+00:00
862,2,0,53,HighSchoolOrCollege,H,0.997604884,2,2354.3483201632844,22,2425.610413579762,9,0.0,0.0,-71.26209341647726,13,-5.4816994935751735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1745,POINT (-3209.738139187618 6557.838945386657),953.0,0.0,13,4.0,2022-03-05 08:35:00+00:00
863,2,0,59,Bachelors,F,0.807449064,3,25135.352304057476,2475,58585.4281588882,645,0.0,0.0,-6742.576469918572,1345,-5.013068007374403,-6263.188093919273,469.0,-13.354345616032566,-20444.31129099288,-1277.769455687055,16.0,1427,1277.77,POINT (-4074.268183420264 5516.433553706558),896.0,1779,POINT (-4024.211498692567 5693.927626980997),175.0,469.0,682,14283.0,2023-05-25 00:00:00+00:00
864,2,0,49,HighSchoolOrCollege,I,0.416211045,2,2334.640915918153,22,2402.7363057754815,9,0.0,0.0,-68.0953898573283,13,-5.238106912102177,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1742,POINT (-3297.4064056514912 7156.152298524017),331.0,0.0,13,4.0,2022-03-05 08:15:00+00:00
865,2,0,39,HighSchoolOrCollege,F,0.115098336,2,13790.908676415344,1882,36942.91061328706,645,0.0,0.0,-4510.738403664895,922,-4.892341001805742,-5523.966744542043,299.0,-18.47480516569245,-13117.29678866478,-819.8310492915488,16.0,605,819.83,POINT (-1015.4410351677366 3017.7174656996385),655.0,414,POINT (-82.06554016401982 1511.1129553803012),983.0,299.0,475,3318.0,2023-05-25 00:00:00+00:00
866,2,0,42,Bachelors,I,0.997670843,3,19738.655556348553,2912,53030.53658923026,645,0.0,0.0,-8192.427416212386,1680,-4.8764448906026105,-7023.599761988969,571.0,-12.300524977213605,-18075.85385468035,-1129.740865917522,16.0,1686,1129.74,POINT (-3769.266951831868 6831.602100053783),948.0,1780,POINT (-3626.9857811665415 6864.377979830607),583.0,571.0,792,13293.0,2023-05-25 00:00:00+00:00
867,2,0,35,HighSchoolOrCollege,H,0.709526793,2,2496.2867538422474,14,2541.0352801361873,6,0.0,0.0,-44.748526293939904,8,-5.593565786742488,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1735,POINT (-3837.636675203619 5492.86911075103),749.0,0.0,8,4.0,2022-03-04 19:10:00+00:00
868,2,0,51,HighSchoolOrCollege,I,0.38081745,2,35454.1280437061,1774,58704.42795538278,325,0.0,0.0,-4072.7561401050834,900,-4.525284600116759,-6768.807270132085,534.0,-12.67566904519117,-12408.736501439509,-827.2491000959673,15.0,372,829.03,POINT (607.4422584943111 2897.2122199187506),771.0,407,POINT (1105.2630658126443 3730.801103253373),1033.0,534.0,295,8689.0,2023-05-25 00:00:00+00:00
869,2,0,53,Graduate,I,0.495487226,4,51546.34813510474,2368,75270.2792133595,645,0.0,0.0,-6529.657143565287,1338,-4.880162289660155,-3736.273398505146,369.0,-10.125402163970586,-13458.000536184345,-841.1250335115216,16.0,1672,841.13,POINT (-4228.134177787675 7056.028133578915),724.0,1786,POINT (-3300.166421375523 6148.413135904235),738.0,369.0,663,10582.0,2023-05-25 00:00:00+00:00
870,2,0,32,Bachelors,F,0.820903516,3,21193.48050892541,2603,50292.701364107954,645,0.0,0.0,-6460.042422567334,1350,-4.785216609309137,-8314.403168523038,592.0,-14.044599946829457,-14324.775264092166,-895.2984540057604,16.0,1540,895.3,POINT (-3769.266951831868 6737.769624697127),948.0,1783,POINT (-3717.4879855839513 6703.2047004256),788.0,592.0,678,13443.0,2023-05-25 00:00:00+00:00
871,2,0,48,Graduate,I,0.067887485,4,55212.75995367251,1447,75544.32674200732,324,0.0,0.0,-4062.832132548008,899,-4.519279346549508,-3151.4378671220306,208.0,-15.15114359193284,-13117.29678866478,-819.8310492915488,16.0,726,819.83,POINT (-1223.8782379583222 3068.6191349874207),291.0,411,POINT (916.9315425022253 4292.958506850986),527.0,208.0,279,3587.0,2023-05-25 00:00:00+00:00
872,2,0,37,HighSchoolOrCollege,C,0.928387676,2,2345.128281112882,15,2391.4841522869865,7,0.0,0.0,-46.35587117410451,8,-5.794483896763063,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1747,POINT (-3697.997083892924 5406.876829329331),37.0,0.0,8,0.0,2022-03-04 21:45:00+00:00
873,2,0,58,Bachelors,J,0.282834314,3,39612.440753286726,1921,62783.15152808571,645,0.0,0.0,-4514.227882789445,918,-4.9174595673087635,-5539.186103344764,342.0,-16.19645059457533,-13117.29678866478,-819.8310492915488,16.0,751,819.83,POINT (-1083.485265163434 3068.2882291896303),1014.0,867,POINT (-1903.2691698783528 4549.78019591636),118.0,342.0,476,6260.0,2023-05-25 00:00:00+00:00
874,2,0,55,Graduate,F,0.891019925,4,23589.206243847882,2111,57097.42930531137,645,0.0,0.0,-4775.748743628388,935,-5.1077526669822335,-8284.632491316723,515.0,-16.08666503168296,-20447.841826518375,-1277.9901141573985,16.0,1702,1277.99,POINT (-3868.7887302507797 5408.24732835292),624.0,1752,POINT (-3845.045732847575 5576.738358433912),695.0,515.0,451,13113.0,2023-05-25 00:00:00+00:00
875,2,0,35,HighSchoolOrCollege,B,0.535316197,2,2607.579107132902,11,2642.3974649030606,3,0.0,0.0,-34.81835777015856,8,-4.35229472126982,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1769,POINT (-3864.510743062192 5591.096494771966),695.0,0.0,8,0.0,2022-03-04 19:05:00+00:00
876,2,0,60,HighSchoolOrCollege,F,0.289402134,2,2445.1673881317033,18,2495.1954617086226,9,0.0,0.0,-50.028073576919,9,-5.558674841879888,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,397,POINT (1499.3204774627252 4304.553083816536),351.0,0.0,9,0.0,2022-03-05 06:05:00+00:00
877,2,0,24,Bachelors,J,0.573668238,3,35674.14473582191,2451,60839.90062562467,645,0.0,0.0,-6516.367765943936,1327,-4.910601180063253,-4994.388666827904,463.0,-10.78701655902355,-13654.99945703092,-853.4374660644326,16.0,1358,853.44,POINT (-4201.0204402863965 4891.392283841669),668.0,1751,POINT (-4515.907604161345 4631.612406745221),604.0,463.0,682,10798.0,2023-05-25 00:00:00+00:00
878,2,0,40,Bachelors,J,0.337456142,3,34816.683814062584,2497,59239.97152341852,645,0.0,0.0,-6559.508087511679,1341,-4.891504912387531,-4208.780164813338,495.0,-8.502586191542097,-13654.99945703092,-853.4374660644326,16.0,1365,853.44,POINT (-4586.097776446638 4815.025253428146),638.0,1765,POINT (-3556.8182888817087 6705.3104479782905),277.0,495.0,724,6312.0,2023-05-25 00:00:00+00:00
879,2,0,53,Bachelors,A,0.353813394,3,34958.59224092608,1754,59439.7460523733,327,0.0,0.0,-4247.227318445633,899,-4.724390788037411,-6578.927035970669,512.0,-12.849466867130213,-13654.99945703092,-853.4374660644326,16.0,1674,853.44,POINT (-4593.803238940883 4837.0293414946),638.0,1761,POINT (-3804.319468397756 5928.891714229324),26.0,512.0,295,7989.0,2023-05-25 00:00:00+00:00
880,2,0,49,Bachelors,J,0.021946709,3,37508.98993418102,1736,59907.906723643806,565,0.0,0.0,-4009.648624346313,773,-5.187126292815412,-5250.562768961727,382.0,-13.744928714559494,-13138.705396154739,-821.1690872596712,16.0,240,821.17,POINT (-799.3152793914082 1344.339855881131),443.0,379,POINT (-1849.997168394888 1744.6010147106394),823.0,382.0,503,1391.0,2023-05-25 00:00:00+00:00
881,2,0,53,Bachelors,C,0.889292896,3,25306.787264989944,2662,54058.644411167996,645,0.0,0.0,-6262.253440477004,1350,-4.638706252205188,-8238.540005935743,651.0,-12.655207382389776,-14251.063699765311,-890.6914812353319,16.0,1731,890.69,POINT (-3330.5855567286076 7588.646019451729),513.0,1755,POINT (-3433.3865437851464 7828.19605341454),183.0,651.0,647,12951.0,2023-05-25 00:00:00+00:00
882,2,0,44,Graduate,G,0.20389365,4,51922.590381042224,1921,73435.71373562922,645,0.0,0.0,-4188.254887201208,918,-4.56236915817125,-4177.586734151029,342.0,-12.215165889330494,-13147.281733234762,-821.7051083271726,16.0,142,821.71,POINT (2019.6978881201785 5313.8750965461),237.0,1768,POINT (-3837.722151176433 6367.922072582076),627.0,342.0,479,4825.0,2023-05-25 00:00:00+00:00
883,2,0,43,HighSchoolOrCollege,A,0.020957045,2,2688.1233335247507,18,2740.73946702918,9,0.0,0.0,-52.61613350442917,9,-5.846237056047686,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,880,POINT (-2330.4222998927135 2982.861013084039),869.0,0.0,9,0.0,2022-03-05 06:35:00+00:00
884,2,0,51,Low,A,0.384062608,1,2513.990056448982,22,2581.4050599913835,9,0.0,0.0,-67.41500354240154,13,-5.185769503261657,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1766,POINT (-3209.738139187618 6522.748316725878),953.0,0.0,13,7.0,2022-03-05 06:40:00+00:00
885,2,0,60,HighSchoolOrCollege,E,0.280787048,2,2575.9711095378666,18,2625.9991831147854,9,0.0,0.0,-50.028073576919,9,-5.558674841879888,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,428,POINT (1174.5599898893972 3684.5515693344405),323.0,0.0,9,0.0,2022-03-05 06:40:00+00:00
886,2,0,28,HighSchoolOrCollege,I,0.550077037,2,2529.0365340795706,22,2598.3951499254968,9,0.0,0.0,-69.35861584592628,13,-5.335278141994329,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1746,POINT (-3973.0979051297536 5154.380353332814),912.0,0.0,13,8.0,2022-03-05 07:45:00+00:00
887,2,0,22,HighSchoolOrCollege,C,0.983190272,2,2482.9819672080807,22,2557.2681445440644,9,0.0,0.0,-74.28617733598392,13,-5.7143213335372245,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1760,POINT (-3210.355459657344 6648.152454626876),543.0,0.0,13,3.0,2022-03-05 06:40:00+00:00
888,2,0,31,Graduate,B,0.643407835,4,47615.14984846663,1788,73703.34328775307,324,0.0,0.0,-4305.645320635704,900,-4.784050356261893,-8106.407168163403,548.0,-14.792713810517158,-13676.140950487332,-854.7588094054582,16.0,1523,854.76,POINT (-3284.983953565058 7301.352692781479),818.0,1759,POINT (-3699.8519673978653 6540.218682083818),305.0,548.0,233,10666.0,2023-05-25 00:00:00+00:00
889,2,0,19,Bachelors,A,0.126644557,3,42921.68895588056,1652,61258.04818014971,645,0.0,0.0,-4363.387557158197,934,-4.671721153274301,-805.0041208534127,57.0,-14.122879313217767,-13167.967546257536,-822.997971641096,16.0,334,823.0,POINT (-12.938059864070794 46.52518871810904),628.0,392,POINT (-885.2966139548657 1555.9764946386085),315.0,57.0,454,2366.0,2023-05-25 00:00:00+00:00
